Country Code,Country,Item Code,Item,Months Code,Months,Unit,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
"133","Mali","388","Tomatoes","7002","February","LCU/tonne","304260.000000","",,,"207600.000000","",,
"133","Mali","388","Tomatoes","7003","March","LCU/tonne","288780.000000","",,,"92330.000000","",,
"133","Mali","388","Tomatoes","7004","April","LCU/tonne","340440.000000","",,,"83160.000000","",,
"133","Mali","388","Tomatoes","7005","May","LCU/tonne","312250.000000","",,,"104750.000000","",,
"133","Mali","388","Tomatoes","7006","June","LCU/tonne","386950.000000","",,,,,,
"133","Mali","388","Tomatoes","7007","July","LCU/tonne","388820.000000","",,,,,,
"133","Mali","388","Tomatoes","7008","August","LCU/tonne","380360.000000","",,,,,,
"133","Mali","388","Tomatoes","7009","September","LCU/tonne","411280.000000","",,,,,,
"133","Mali","388","Tomatoes","7010","October","LCU/tonne","384730.000000","",,,,,,
"133","Mali","388","Tomatoes","7011","November","LCU/tonne","360100.000000","",,,,,,
"133","Mali","388","Tomatoes","7012","December","LCU/tonne","396630.000000","",,,,,,
"133","Mali","567","Watermelons","7001","January","LCU/tonne","280370.000000","","144690.000000","",,,,
"133","Mali","567","Watermelons","7002","February","LCU/tonne","370000.000000","",,,,,,
"133","Mali","567","Watermelons","7003","March","LCU/tonne","828130.000000","",,,,,,
"133","Mali","567","Watermelons","7004","April","LCU/tonne","237500.000000","",,,,,,
"133","Mali","567","Watermelons","7005","May","LCU/tonne","125000.000000","",,,,,,
"133","Mali","567","Watermelons","7009","September","LCU/tonne","225000.000000","",,,,,,
"133","Mali","567","Watermelons","7010","October","LCU/tonne","145420.000000","",,,,,,
"133","Mali","567","Watermelons","7011","November","LCU/tonne","97860.000000","",,,,,,
"133","Mali","567","Watermelons","7012","December","LCU/tonne","89630.000000","",,,,,,
"133","Mali","137","Yams","7001","January","LCU/tonne","287110.000000","","308510.000000","",,,,
"133","Mali","137","Yams","7002","February","LCU/tonne","279100.000000","",,,,,,
"133","Mali","137","Yams","7003","March","LCU/tonne","282350.000000","",,,"139000.000000","",,
"133","Mali","137","Yams","7004","April","LCU/tonne","269170.000000","",,,"175000.000000","",,
"133","Mali","137","Yams","7005","May","LCU/tonne","233890.000000","",,,,,,
"133","Mali","137","Yams","7006","June","LCU/tonne","280750.000000","",,,,,,
"133","Mali","137","Yams","7007","July","LCU/tonne","320070.000000","",,,,,,
"133","Mali","137","Yams","7008","August","LCU/tonne","373120.000000","",,,,,,
"133","Mali","137","Yams","7009","September","LCU/tonne","369000.000000","",,,,,,
"133","Mali","137","Yams","7010","October","LCU/tonne","335050.000000","",,,,,,
"133","Mali","137","Yams","7011","November","LCU/tonne","325550.000000","",,,,,,
"133","Mali","137","Yams","7012","December","LCU/tonne","304110.000000","",,,,,,
"137","Mauritius","486","Bananas","7001","January","LCU/tonne","5800.000000","","5800.000000","","6200.000000","","7100.000000",""
"137","Mauritius","486","Bananas","7002","February","LCU/tonne","5600.000000","","5800.000000","","6200.000000","","7100.000000",""
"137","Mauritius","486","Bananas","7003","March","LCU/tonne","4800.000000","","5800.000000","","6200.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7004","April","LCU/tonne","4900.000000","","6130.000000","","6700.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7005","May","LCU/tonne","4900.000000","","6670.000000","","7000.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7006","June","LCU/tonne","4900.000000","","6800.000000","","7000.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7007","July","LCU/tonne","5100.000000","","6130.000000","","6600.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7008","August","LCU/tonne","5100.000000","","6100.000000","","6800.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7009","September","LCU/tonne","5100.000000","","6100.000000","","7200.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7010","October","LCU/tonne","4900.000000","","6400.000000","","7200.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7011","November","LCU/tonne","4900.000000","","6300.000000","","7200.000000","","7600.000000",""
"137","Mauritius","486","Bananas","7012","December","LCU/tonne","5200.000000","","6300.000000","","7200.000000","","8100.000000",""
"137","Mauritius","414","Beans, green","7001","January","LCU/tonne","47920.000000","","31600.000000","","26940.000000","","53613.787500",""
"137","Mauritius","414","Beans, green","7002","February","LCU/tonne","44710.000000","","36010.000000","","30030.000000","","46656.837500",""
"137","Mauritius","414","Beans, green","7003","March","LCU/tonne","42050.000000","","42960.000000","","42430.000000","","46288.060000",""
"137","Mauritius","414","Beans, green","7004","April","LCU/tonne","40610.000000","","37770.000000","","41140.000000","","42788.200000",""
"137","Mauritius","414","Beans, green","7005","May","LCU/tonne","32660.000000","","33540.000000","","34630.000000","","44422.155556",""
"137","Mauritius","414","Beans, green","7006","June","LCU/tonne","34240.000000","","24990.000000","","38310.000000","","36238.896296",""
"137","Mauritius","414","Beans, green","7007","July","LCU/tonne","41630.000000","","28700.000000","","38670.000000","","26225.063782",""
"137","Mauritius","414","Beans, green","7008","August","LCU/tonne","35330.000000","","27870.000000","","26840.000000","","23507.812436",""
"137","Mauritius","414","Beans, green","7009","September","LCU/tonne","23830.000000","","27700.000000","","21450.000000","","25991.337064",""
"137","Mauritius","414","Beans, green","7010","October","LCU/tonne","29510.000000","","25060.000000","","37860.000000","","29074.819267",""
"137","Mauritius","414","Beans, green","7011","November","LCU/tonne","35020.000000","","29230.000000","","27940.000000","","23972.806951",""
"137","Mauritius","414","Beans, green","7012","December","LCU/tonne","30850.000000","","37110.000000","","23490.000000","","21165.633903",""
"137","Mauritius","358","Cabbages and other brassicas","7001","January","LCU/tonne","13680.000000","","10010.000000","","17800.000000","","15497.133028",""
"137","Mauritius","358","Cabbages and other brassicas","7002","February","LCU/tonne","16800.000000","","9890.000000","","9940.000000","","17914.059633",""
"137","Mauritius","358","Cabbages and other brassicas","7003","March","LCU/tonne","18080.000000","","11840.000000","","8640.000000","","20571.844037",""
"137","Mauritius","358","Cabbages and other brassicas","7004","April","LCU/tonne","19050.000000","","17730.000000","","10410.000000","","19307.236239",""
"137","Mauritius","358","Cabbages and other brassicas","7005","May","LCU/tonne","9160.000000","","13860.000000","","11190.000000","","14483.007136",""
"137","Mauritius","358","Cabbages and other brassicas","7006","June","LCU/tonne","8000.000000","","12810.000000","","13680.000000","","9160.295617",""
"137","Mauritius","358","Cabbages and other brassicas","7007","July","LCU/tonne","9220.000000","","7330.000000","","15300.000000","","4489.968182",""
"137","Mauritius","358","Cabbages and other brassicas","7008","August","LCU/tonne","10730.000000","","5300.000000","","7000.000000","","3450.355047",""
"137","Mauritius","358","Cabbages and other brassicas","7009","September","LCU/tonne","9580.000000","","5010.000000","","6140.000000","","7259.817926",""
"137","Mauritius","358","Cabbages and other brassicas","7010","October","LCU/tonne","12160.000000","","6590.000000","","4680.000000","","13798.831196",""
"137","Mauritius","358","Cabbages and other brassicas","7011","November","LCU/tonne","10110.000000","","9870.000000","","8240.000000","","17308.447135",""
"137","Mauritius","358","Cabbages and other brassicas","7012","December","LCU/tonne","7230.000000","","15150.000000","","10830.000000","","11958.174864",""
"137","Mauritius","426","Carrots and turnips","7001","January","LCU/tonne","15690.000000","","21220.000000","","22520.000000","","28153.125000",""
"137","Mauritius","426","Carrots and turnips","7002","February","LCU/tonne","22310.000000","","22440.000000","","28870.000000","","34123.862500",""
"137","Mauritius","426","Carrots and turnips","7003","March","LCU/tonne","38410.000000","","43460.000000","","28080.000000","","40175.590000",""
"137","Mauritius","426","Carrots and turnips","7004","April","LCU/tonne","49850.000000","","31260.000000","","29780.000000","","27329.575000",""
"137","Mauritius","426","Carrots and turnips","7005","May","LCU/tonne","40820.000000","","31900.000000","","27370.000000","","37138.111111",""
"137","Mauritius","426","Carrots and turnips","7006","June","LCU/tonne","23760.000000","","34310.000000","","23220.000000","","25170.262963",""
"137","Mauritius","426","Carrots and turnips","7007","July","LCU/tonne","23200.000000","","21600.000000","","27390.000000","","12700.429281",""
"137","Mauritius","426","Carrots and turnips","7008","August","LCU/tonne","12630.000000","","12120.000000","","20080.000000","","4718.012874",""
"137","Mauritius","426","Carrots and turnips","7009","September","LCU/tonne","7280.000000","","8390.000000","","8560.000000","","7782.781144",""
"137","Mauritius","426","Carrots and turnips","7010","October","LCU/tonne","7280.000000","","9000.000000","","7530.000000","","12589.825864",""
"137","Mauritius","426","Carrots and turnips","7011","November","LCU/tonne","12960.000000","","10120.000000","","9570.000000","","20911.348804",""
"137","Mauritius","426","Carrots and turnips","7012","December","LCU/tonne","15080.000000","","14000.000000","","13080.000000","","30458.128183",""
"137","Mauritius","125","Cassava","7001","January","LCU/tonne","6890.000000","","10820.000000","","9100.000000","","9490.000000",""
"137","Mauritius","125","Cassava","7002","February","LCU/tonne","6830.000000","","11040.000000","",,,"10351.250000",""
"137","Mauritius","125","Cassava","7003","March","LCU/tonne","6940.000000","","10430.000000","",,,"10465.000000",""
"137","Mauritius","125","Cassava","7004","April","LCU/tonne","7480.000000","","11470.000000","",,,"9896.250000",""
"137","Mauritius","125","Cassava","7005","May","LCU/tonne","6880.000000","","11260.000000","",,,"9875.522222",""
"137","Mauritius","125","Cassava","7006","June","LCU/tonne","7850.000000","","10350.000000","",,,"10575.885185",""
"137","Mauritius","125","Cassava","7007","July","LCU/tonne","8100.000000","","11280.000000","",,,"10525.015613",""
"137","Mauritius","125","Cassava","7008","August","LCU/tonne","8080.000000","","11150.000000","",,,"11200.749779",""
"137","Mauritius","125","Cassava","7009","September","LCU/tonne","7280.000000","","11120.000000","",,,"12109.084342",""
"137","Mauritius","125","Cassava","7010","October","LCU/tonne","8280.000000","","9810.000000","",,,"12646.034098",""
"137","Mauritius","125","Cassava","7011","November","LCU/tonne","9220.000000","","9560.000000","",,,"12104.524431",""
"137","Mauritius","125","Cassava","7012","December","LCU/tonne","8830.000000","","9460.000000","",,,"11320.923110",""
"137","Mauritius","393","Cauliflowers and broccoli","7001","January","LCU/tonne",,,"22750.000000","",,,"24937.500000",""
"137","Mauritius","393","Cauliflowers and broccoli","7002","February","LCU/tonne",,,,,,,"24937.500000",""
"137","Mauritius","393","Cauliflowers and broccoli","7003","March","LCU/tonne",,,,,,,"24937.500000",""
"137","Mauritius","393","Cauliflowers and broccoli","7004","April","LCU/tonne",,,,,"28440.000000","","24937.500000",""
"137","Mauritius","393","Cauliflowers and broccoli","7005","May","LCU/tonne","24060.000000","","30630.000000","",,,"28387.916667",""
"137","Mauritius","393","Cauliflowers and broccoli","7006","June","LCU/tonne","24060.000000","","23780.000000","","27370.000000","","33135.083333",""
"137","Mauritius","393","Cauliflowers and broccoli","7007","July","LCU/tonne","24110.000000","","21870.000000","","25740.000000","","19300.105313",""
"137","Mauritius","393","Cauliflowers and broccoli","7008","August","LCU/tonne","21160.000000","","16900.000000","","24070.000000","","16093.751915",""
"137","Mauritius","393","Cauliflowers and broccoli","7009","September","LCU/tonne","18400.000000","","17240.000000","","21770.000000","","17352.947119",""
"137","Mauritius","393","Cauliflowers and broccoli","7010","October","LCU/tonne","21580.000000","","24210.000000","","18730.000000","","22875.035514",""
"137","Mauritius","393","Cauliflowers and broccoli","7011","November","LCU/tonne","22740.000000","",,,"23630.000000","","27957.892601",""
"137","Mauritius","393","Cauliflowers and broccoli","7012","December","LCU/tonne","19110.000000","",,,,,"24904.359802",""
"137","Mauritius","401","Chillies and peppers, green","7001","January","LCU/tonne","103780.000000","","52570.000000","","74110.000000","","85313.000000",""
"137","Mauritius","401","Chillies and peppers, green","7002","February","LCU/tonne","70880.000000","","58780.000000","","73840.000000","","47775.000000",""
"137","Mauritius","401","Chillies and peppers, green","7003","March","LCU/tonne","87840.000000","","26610.000000","","94930.000000","","87284.000000",""
"137","Mauritius","401","Chillies and peppers, green","7004","April","LCU/tonne","67960.000000","","54470.000000","","34440.000000","","97825.000000",""
"137","Mauritius","401","Chillies and peppers, green","7005","May","LCU/tonne","42300.000000","","62390.000000","","31650.000000","","90511.000000",""
"137","Mauritius","401","Chillies and peppers, green","7006","June","LCU/tonne","64880.000000","","71810.000000","","45070.000000","","104601.000000",""
"137","Mauritius","401","Chillies and peppers, green","7007","July","LCU/tonne","65060.000000","","80690.000000","","73440.000000","","136545.000000",""
"137","Mauritius","401","Chillies and peppers, green","7008","August","LCU/tonne","85670.000000","","77340.000000","","67230.000000","","122839.000000",""
"137","Mauritius","401","Chillies and peppers, green","7009","September","LCU/tonne","49440.000000","","78800.000000","","46270.000000","","75395.000000",""
"137","Mauritius","401","Chillies and peppers, green","7010","October","LCU/tonne","51050.000000","","92480.000000","","62690.000000","","50090.000000",""
"137","Mauritius","401","Chillies and peppers, green","7011","November","LCU/tonne","72260.000000","","98700.000000","","113580.000000","","51926.000000",""
"137","Mauritius","401","Chillies and peppers, green","7012","December","LCU/tonne","44280.000000","","66290.000000","","65470.000000","","38153.000000",""
"137","Mauritius","249","Coconuts","7001","January","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7002","February","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7003","March","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7004","April","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7005","May","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7006","June","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7007","July","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7008","August","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7009","September","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7010","October","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7011","November","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","249","Coconuts","7012","December","LCU/tonne",,,,,"10000.000000","","10000.000000",""
"137","Mauritius","397","Cucumbers and gherkins","7001","January","LCU/tonne","16280.000000","","20490.000000","","14420.000000","","21952.328125",""
"137","Mauritius","397","Cucumbers and gherkins","7002","February","LCU/tonne","20890.000000","","21820.000000","","15140.000000","","24964.712500",""
"137","Mauritius","397","Cucumbers and gherkins","7003","March","LCU/tonne","19090.000000","","12290.000000","","14810.000000","","14625.975000",""
"137","Mauritius","397","Cucumbers and gherkins","7004","April","LCU/tonne","9840.000000","","9640.000000","","18010.000000","","11911.331250",""
"137","Mauritius","397","Cucumbers and gherkins","7005","May","LCU/tonne","8880.000000","","12330.000000","","19280.000000","","16769.025000",""
"137","Mauritius","397","Cucumbers and gherkins","7006","June","LCU/tonne","14320.000000","","11240.000000","","17890.000000","","17603.020370",""
"137","Mauritius","397","Cucumbers and gherkins","7007","July","LCU/tonne","18370.000000","","12800.000000","","19620.000000","","15134.164839",""
"137","Mauritius","397","Cucumbers and gherkins","7008","August","LCU/tonne","16730.000000","","12430.000000","","19580.000000","","15587.142213",""
"137","Mauritius","397","Cucumbers and gherkins","7009","September","LCU/tonne","12550.000000","","13770.000000","","14930.000000","","19175.621941",""
"137","Mauritius","397","Cucumbers and gherkins","7010","October","LCU/tonne","15720.000000","","16160.000000","","13860.000000","","20646.534014",""
"137","Mauritius","397","Cucumbers and gherkins","7011","November","LCU/tonne","17940.000000","","19440.000000","","12330.000000","","18798.414502",""
"137","Mauritius","397","Cucumbers and gherkins","7012","December","LCU/tonne","12810.000000","","23120.000000","","11470.000000","","13266.041935",""
"137","Mauritius","399","Eggplants (aubergines)","7001","January","LCU/tonne","19160.000000","","16690.000000","","6250.000000","","18881.362500",""
"137","Mauritius","399","Eggplants (aubergines)","7002","February","LCU/tonne","9450.000000","","14720.000000","","14870.000000","","8758.750000",""
"137","Mauritius","399","Eggplants (aubergines)","7003","March","LCU/tonne","10920.000000","","10100.000000","","19300.000000","","16986.970000",""
"137","Mauritius","399","Eggplants (aubergines)","7004","April","LCU/tonne","14730.000000","","17340.000000","","9860.000000","","18760.787500",""
"137","Mauritius","399","Eggplants (aubergines)","7005","May","LCU/tonne","18760.000000","","19740.000000","","16500.000000","","22991.655556",""
"137","Mauritius","399","Eggplants (aubergines)","7006","June","LCU/tonne","19340.000000","","19260.000000","","18520.000000","","29359.761728",""
"137","Mauritius","399","Eggplants (aubergines)","7007","July","LCU/tonne","22980.000000","","13200.000000","","19500.000000","","29350.871582",""
"137","Mauritius","399","Eggplants (aubergines)","7008","August","LCU/tonne","20360.000000","","8870.000000","","16700.000000","","21665.205769",""
"137","Mauritius","399","Eggplants (aubergines)","7009","September","LCU/tonne","6940.000000","","11630.000000","","16030.000000","","16738.528340",""
"137","Mauritius","399","Eggplants (aubergines)","7010","October","LCU/tonne","18230.000000","","18680.000000","","23000.000000","","20570.996026",""
"137","Mauritius","399","Eggplants (aubergines)","7011","November","LCU/tonne","17210.000000","","19870.000000","","20460.000000","","13757.242309",""
"137","Mauritius","399","Eggplants (aubergines)","7012","December","LCU/tonne","9010.000000","","12750.000000","","11310.000000","","5551.975219",""
"137","Mauritius","1062","Eggs, hen, in shell","7001","January","LCU/tonne","76600.000000","","81800.000000","","82930.000000","","78145.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7002","February","LCU/tonne","79110.000000","","83080.000000","","83160.000000","","78898.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7003","March","LCU/tonne","78750.000000","","83200.000000","","82580.000000","","80044.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7004","April","LCU/tonne","82800.000000","","90770.000000","","79440.000000","","81475.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7005","May","LCU/tonne","83050.000000","","90830.000000","","82410.000000","","81439.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7006","June","LCU/tonne","85090.000000","","95840.000000","","76010.000000","","84912.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7007","July","LCU/tonne","79040.000000","","102840.000000","","78690.000000","","82514.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7008","August","LCU/tonne","78930.000000","","102480.000000","","75260.000000","","82765.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7009","September","LCU/tonne","78860.000000","","102420.000000","","69850.000000","","81475.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7010","October","LCU/tonne","74030.000000","","77440.000000","","71310.000000","","79641.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7011","November","LCU/tonne","73930.000000","","80960.000000","","72010.000000","","82683.000000",""
"137","Mauritius","1062","Eggs, hen, in shell","7012","December","LCU/tonne","73930.000000","","81130.000000","","70900.000000","","86515.000000",""
"137","Mauritius","406","Garlic","7001","January","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7002","February","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7003","March","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7004","April","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7005","May","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7006","June","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7007","July","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7008","August","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7009","September","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7010","October","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7011","November","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","406","Garlic","7012","December","LCU/tonne","52000.000000","","52000.000000","","52000.000000","","52000.000000",""
"137","Mauritius","720","Ginger","7001","January","LCU/tonne",,,,,"49980.000000","","28778.750000",""
"137","Mauritius","720","Ginger","7002","February","LCU/tonne",,,,,"54380.000000","","28096.250000",""
"137","Mauritius","720","Ginger","7003","March","LCU/tonne",,,,,"57430.000000","","34428.030000",""
"137","Mauritius","720","Ginger","7004","April","LCU/tonne",,,,,"52420.000000","","36551.287500",""
"137","Mauritius","720","Ginger","7005","May","LCU/tonne",,,,,"51060.000000","","30827.766667",""
"137","Mauritius","720","Ginger","7006","June","LCU/tonne",,,,,"45100.000000","","29887.658025",""
"137","Mauritius","720","Ginger","7007","July","LCU/tonne",,,,,"32330.000000","","24086.417380",""
"137","Mauritius","720","Ginger","7008","August","LCU/tonne",,,,,"32000.000000","","22610.888412",""
"137","Mauritius","720","Ginger","7009","September","LCU/tonne",,,,,"29810.000000","","24370.109774",""
"137","Mauritius","720","Ginger","7010","October","LCU/tonne",,,,,"35370.000000","","25149.971708",""
"137","Mauritius","720","Ginger","7011","November","LCU/tonne",,,,,"27220.000000","","24875.962317",""
"137","Mauritius","720","Ginger","7012","December","LCU/tonne",,,,,"26970.000000","","24138.240652",""
"137","Mauritius","242","Groundnuts, with shell","7001","January","LCU/tonne","18200.000000","","38030.000000","","33240.000000","","38978.333333",""
"137","Mauritius","242","Groundnuts, with shell","7002","February","LCU/tonne","21840.000000","","32120.000000","","43450.000000","","39130.000000",""
"137","Mauritius","242","Groundnuts, with shell","7003","March","LCU/tonne","34580.000000","","34450.000000","","46330.000000","","43544.511111",""
"137","Mauritius","242","Groundnuts, with shell","7004","April","LCU/tonne","32760.000000","","36400.000000","","42400.000000","","41685.800000",""
"137","Mauritius","242","Groundnuts, with shell","7005","May","LCU/tonne","35190.000000","","34810.000000","","37570.000000","","43747.744444",""
"137","Mauritius","242","Groundnuts, with shell","7006","June","LCU/tonne","33370.000000","","38220.000000","","40410.000000","","41463.981481",""
"137","Mauritius","242","Groundnuts, with shell","7007","July","LCU/tonne","45500.000000","","41210.000000","","45290.000000","","42531.420831",""
"137","Mauritius","242","Groundnuts, with shell","7008","August","LCU/tonne","45500.000000","","41080.000000","","47250.000000","","43176.872740",""
"137","Mauritius","242","Groundnuts, with shell","7009","September","LCU/tonne","45500.000000","","38570.000000","","48250.000000","","43417.518020",""
"137","Mauritius","242","Groundnuts, with shell","7010","October","LCU/tonne","45960.000000","","44040.000000","","48570.000000","","44711.906847",""
"137","Mauritius","242","Groundnuts, with shell","7011","November","LCU/tonne","42720.000000","","38580.000000","","45000.000000","","43321.643823",""
"137","Mauritius","242","Groundnuts, with shell","7012","December","LCU/tonne","36600.000000","","34060.000000","","38440.000000","","39186.799075",""
"137","Mauritius","372","Lettuce and chicory","7001","January","LCU/tonne","44470.000000","","40100.000000","","43980.000000","","58066.666667",""
"137","Mauritius","372","Lettuce and chicory","7002","February","LCU/tonne","52420.000000","","40710.000000","","40950.000000","","54094.444444",""
"137","Mauritius","372","Lettuce and chicory","7003","March","LCU/tonne","49320.000000","","53630.000000","","44990.000000","","56820.400000",""
"137","Mauritius","372","Lettuce and chicory","7004","April","LCU/tonne","51130.000000","","50710.000000","","51450.000000","","43604.166667",""
"137","Mauritius","372","Lettuce and chicory","7005","May","LCU/tonne","44510.000000","","40950.000000","","43980.000000","","40107.407407",""
"137","Mauritius","372","Lettuce and chicory","7006","June","LCU/tonne","46710.000000","","38300.000000","","31550.000000","","43933.901235",""
"137","Mauritius","372","Lettuce and chicory","7007","July","LCU/tonne","36700.000000","","34880.000000","","32100.000000","","39325.900256",""
"137","Mauritius","372","Lettuce and chicory","7008","August","LCU/tonne","29830.000000","","36780.000000","","34210.000000","","33203.151276",""
"137","Mauritius","372","Lettuce and chicory","7009","September","LCU/tonne","24570.000000","","35610.000000","","34150.000000","","32049.650896",""
"137","Mauritius","372","Lettuce and chicory","7010","October","LCU/tonne","31670.000000","","35390.000000","","36650.000000","","34354.723666",""
"137","Mauritius","372","Lettuce and chicory","7011","November","LCU/tonne","31850.000000","","41330.000000","","39070.000000","","34928.987842",""
"137","Mauritius","372","Lettuce and chicory","7012","December","LCU/tonne","30030.000000","","44080.000000","","41920.000000","","36940.902013",""
"137","Mauritius","867","Meat, cattle","7001","January","LCU/tonne","166400.000000","","166400.000000","","180710.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7002","February","LCU/tonne","166400.000000","","166400.000000","Fc","180710.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7003","March","LCU/tonne","166400.000000","","166400.000000","Fc","180710.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7004","April","LCU/tonne","166400.000000","","176190.000000","Fc","190500.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7005","May","LCU/tonne","166400.000000","","176190.000000","Fc","190500.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7006","June","LCU/tonne","166400.000000","","176190.000000","Fc","190500.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7007","July","LCU/tonne","166400.000000","","180710.000000","Fc","199540.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7008","August","LCU/tonne","166400.000000","","180710.000000","Fc","199540.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7009","September","LCU/tonne","166400.000000","","180710.000000","Fc","199540.000000","Fc","197345.000000","Fc"
"137","Mauritius","867","Meat, cattle","7010","October","LCU/tonne","166400.000000","","180710.000000","Fc","195020.000000","Fc","199925.000000","Fc"
"137","Mauritius","867","Meat, cattle","7011","November","LCU/tonne","166400.000000","","180710.000000","Fc","195020.000000","Fc","199925.000000","Fc"
"137","Mauritius","867","Meat, cattle","7012","December","LCU/tonne","166000.000000","","180710.000000","Fc","195020.000000","Fc","199925.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7001","January","LCU/tonne","58850.000000","","64370.000000","","65390.000000","Fc","65000.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7002","February","LCU/tonne","61060.000000","",,,"66070.000000","Fc","66260.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7003","March","LCU/tonne","61060.000000","",,,"64700.000000","Fc","66260.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7004","April","LCU/tonne","61850.000000","",,,"63960.000000","Fc","67000.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7005","May","LCU/tonne","61050.000000","",,,"63960.000000","Fc","67000.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7006","June","LCU/tonne","60110.000000","",,,"63960.000000","Fc","67000.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7007","July","LCU/tonne","60420.000000","",,,"63960.000000","Fc","68850.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7008","August","LCU/tonne","60420.000000","",,,"63960.000000","Fc","68850.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7009","September","LCU/tonne","60420.000000","",,,"63960.000000","Fc","68850.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7010","October","LCU/tonne","60110.000000","",,,"59580.000000","Fc","66645.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7011","November","LCU/tonne","60110.000000","",,,"62300.000000","Fc","64440.000000","Fc"
"137","Mauritius","1058","Meat, chicken","7012","December","LCU/tonne","61060.000000","",,,"63960.000000","Fc","66015.000000","Fc"
"137","Mauritius","1017","Meat, goat","7001","January","LCU/tonne","169050.000000","","64370.000000","Fc","184450.000000","Fc","189900.000000","Fc"
