"Sector(s):","Total Bilateral Aid To All Sectors","","Flow(s):","ODA","","Donor(s):","All Donors, Total","","Flow Type(s):","Net Disbursements","","Amount:","Current Prices (USD millions)","",

"","Time Period","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Recipient(s)",
"South of Sahara, regional","","305.2","332.12","327.33","348.4","139.85","74.15","71.02","288.2","84.87","81.85","96.76","139.17","109.32","156.33","108.98","111.47","91.35","122.29","193.39","185.94","186.84","124.52","244.85","210.65","256.2","471.4","392.29","513.18","648.34","707.92","564.76","614.2","782.9","413.83","638.2","418.66","893","740.85","415.69","327.25","343.62","703.96","932.83","1367.83","1432.05","1309.64","1588.8","1697.63","2733.3","2577.51","2435.7","2586.36","3003.2","2443.84","3483.53"
"Africa, regional","","1.45","2.85","2","5","19.51","31.42","48.71","22.81","26.14","36.91","38.16","33.65","34.31","50.94","50.58","51.53","44.49","91.67","120.32","161.85","153.37","159.59","165.77","181.12","694.45","346.83","325.73","403.14","299.44","463.35","322.89","455.48","433.73","314.65","630.98","497.09","523.91","831.5","723.34","627.87","652.2","347.41","471.73","511.35","607.68","752.71","844.61","1452.84","1321.37","2350.05","1573.42","2009.8","1974.2","1917.2","2518.85"
"West Indies, regional","","25.89","17.53","12.26","8.41","11.65","11.54","16.78","2.75","14.72","16.5","31.04","46.34","37.09","38.75","1.07","8.34","3.54","1.98","3.03","3.9","7.9","7.45","5.46","5.57","8.81","9.13","31.54","104.98","78.06","77.63","53.52","49.82","52.22","41.89","42.63","49.6","27.27","35.78","30.41","23.87","118.2","120.12","42.08","49.23","41.34","58.83","54.05","68.43","92.41","59.49","137.58","162.71","238.41","136.24","164.17"
"North & Central America, regional","","-1.01","0.03","0.2","4.82","4.99","19.63","13.7","7.44","5.21","4.46","5.24","8.34","9.24","1.92","6.93","12.09","29.87","26.88","17.05","13.99","14.51","33.97","32.67","47.66","67.69","121.43","83.14","45.33","85.25","45.16","44.33","61.45","92.34","50.44","103.7","86.6","67","128","186.48","256.48","226.81","122.11","125.69","187.28","230.64","282.94","227.89","330.94","394.67","293.19","300.61","410.08","538.04","413.08","437.39"
"South America, regional","","2.5","0.17","3.37","0.47","0.08","0.08","8.61","3.94","12.75","12.61","12.85","11.95","15.2","2.14","10.35","18.36","21.1","17.62","22.79","20.84","7.66","9.53","36.26","20.25","18.94","42.87","37.85","36.01","41.58","70.6","28.29","86.17","71.21","42.54","76.36","141.32","117.64","68.78","62.81","112.52","379.02","87.19","42.63","82.65","455.83","99","107.07","188.45","268.21","202.64","283.65","281.85","395.14","275.41","271.33"
"America, regional","","43.43","51.09","74.49","102.3","169.25","112.01","-18.75","29.65","34.62","35.86","46.84","53.41","38.81","81.04","88.13","88.97","66.01","66.44","73.01","99.05","181.01","124.67","141.79","188.96","140.6","168.45","153.68","262.74","245.6","325.59","386.34","396.25","329.72","305.13","425.81","304.13","1671.8","604.18","715.99","736","393.11","455.69","344.65","385.85","463.03","582.09","521.24","559.77","1211.76","896.31","1343.22","1334.95","1099.91","1691.39","1296.79"
"Middle East, regional","","5","4.58","17.4","20.96","6.59","5.93","7.11","7.47","8.44","19.35","221.38","218.96","235.02","116.39","125.59","203.04","60.01","62.83","160.13","267.91","252.02","300.52","318.73","85.88","90.89","107.17","81.73","93.71","123.33","248.68","725.02","979.15","265.18","146.33","598.71","119.29","84.79","66.94","55.31","244.84","159.1","39.42","239.46","174.22","197.73","980.41","2061.4","1465.67","4992.01","2437.82","2494.96","4650.84","1031.94","5931.12","12263.09"
"Central Asia, regional","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7.87","150.59","248.58","283.96","352.58","201.49","175","201.1","236.46","229.1"
"South Asia, regional","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.48","85.41","104.61","156.97","144.73","98.42","104.58","130.22","68.49","84.06"
"South & Central Asia, regional","","0.21","..","0","4.6","0.38","2.76","1.21","1.79","3.09","0.54","4.26","5.6","6.21","3.16","2.32","4.8","8.3","3.46","4.18","28.46","0.95","2.93","4.04","1.87","1.18","104.61","129.63","15.83","33.3","25.2","4.38","80.41","4.9","22.49","95.72","62.13","17.73","34.76","25.61","229.01","139.47","45.93","115.45","313.9","414.64","476.51","154.49","194.74","209.65","251.65","253.84","195.63","318.02","247.98","230.9"
"Far East Asia, regional","","23.57","16.76","21.96","6.2","19.66","24.39","13.35","16.69","14.4","20.3","29.08","9.04","6.3","9.3","24.09","61.57","41.06","42.05","33.2","37.83","14.69","13.32","18.29","24.43","26.29","21.81","38.44","39.37","70.8","67.83","95.1","54.59","67.94","81.9","192.86","145.01","51.5","97.31","64.14","103.2","85.68","28.58","45.41","101.77","174.73","374.59","170.07","197.28","204.56","173.6","177.54","243.84","228.71","265.47","278.11"
"Asia, regional","","2.17","2.79","12","17","22.01","16.96","25.36","17.28","28.2","25.13","23.43","41.96","28.8","33.33","29","33.61","45.24","21.79","33.02","92.18","98.63","89.32","89.37","125.81","773.72","120.46","1675.43","1330.49","216.62","148.76","272.4","232.3","191.3","190.38","145.16","406.29","451.27","242.36","195.21","199.08","248.58","323.94","1152.58","250.65","282.69","1076.72","920.59","989.94","1306.08","1077.65","1091.66","1119.09","925.78","1161.28","2775.98"
"Europe, regional","","140.52","184.16","42.39","47.27","49.26","75.58","45.05","58.31","45.88","58.03","14.26","9.11","-2.42","0.59","-21.36","1.97","51.06","123.87","149.44","182.4","182.25","114.19","102.2","98.05","128.14","135.89","172.35","101.75","146.34","126.01","120.81","71.31","104.45","79.75","33.98","79.47","82.54","236.07","342.09","562.85","373.95","229.76","377.48","539.96","577.35","674.31","645.93","500.52","829.95","794.14","1101.22","992.05","787.65","898.19","945.79"
"Oceania, regional","","15.12","16.62","19.03","18.18","24.33","38.43","4.52","6.31","1.37","1.26","1.36","1.45","7.05","2.47","3.02","4.22","3.36","13.55","44.94","9.51","16.41","18.02","23.78","29.37","20.66","26.19","23.35","61.26","58.36","57.91","62.41","58.64","51.66","66.84","66.69","64.01","115.73","88.37","91.93","89.33","64.67","61.41","43.31","76.12","94.21","163.67","127.75","154.85","362.66","224.28","254.74","340.53","249.84","266.71","235.29"
"Developing Countries unspecified","","140.12","194.97","248.95","275.48","154.24","199.57","145.16","142.69","161.04","231.04","350.94","554.01","751.06","1362.87","1697.8","1662.31","1323.22","1230.18","4592.47","3549.04","4952.09","4665.71","3149.86","3225.01","3062.43","3444.85","3409.72","4654.54","6547.23","6329.51","5861.69","6245.14","7051.31","6739.32","6287.91","8223.95","6362.48","7575.94","7910.1","7824.04","8950.03","8464.49","10668.07","13091.22","15465.31","14250.98","16067.97","19435.48","22322.92","24696.34","28158.62","29315.89","27862.99","29715.14","32671.53"
"Af. D B","","..","..","..","..","..","..","..","..","..","..","..","..","0.83","39.06","25.8","2.9","9.57","13.73","11.07","5.5","5.52","8.87","11.29","84.53","73.75","74.68","85.85","179.83","49.92","190.03","82.34","49.73","58.66","40.87","214.37","0.08","0.21","10.31","201.2","153.35","83.22","143.62","74.99","83.66","357.29","315.35","418.36","406.56","271.52","128.89","96.46","475.76","315.76","331.37","367.25"
"African Dev. Fund","","..","..","..","..","..","..","..","..","..","..","..","..","..","0.16","27.7","62.48","80.55","109.57","121.97","235.39","248.94","188.41","206.4","407.71","390.02","292.14","537.47","472.44","671.69","702.05","863.46","169.76","878.73","1006.36","559.51","19.2","165.89","629.11","660.01","216.19","931.32","575.38","653.37","768.4","590.49","784.89","1000.27","889.71","1551.24","1632.05","1350.71","1580.62","1598.92","1729.33","1859.11"
"AsDB Special Funds","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","464.4","707.65","362.87","528.86","732.26","436.12","665.54","799.63","420.25","785.78","355.07","563.96","135.57","621.37","420.46","570.83","179.3","404.32","399.66","289.36","394.38","491.99","471.25","645.98","418.47","630.96","318.01","672.19","737.12","849.83","940.48","899.41","1194.81","1257.91","992.14","1019.43"
"Asian Dev. Bank","","..","..","..","..","..","..","..","..","47.28","82.67","98.03","43.85","19.97","221.91","201.73","262.55","333.99","310.26","442.44","70.08","75.87","77.68","13.29","38.2","357.33","43.88","64.11","501.77","584.67","620.53","573.02","84.5","561.98","572.44","721.3","790.38","398.8","107.93","345.94","617.22","378.41","139.29","206.35","256.63","550.54","541.98","238.34","176.57","171.47","117.73","314.44","424.84","311.16","484.71","473.74"
"CABEI","","..","..","..","..","..","..","..","..","11.14","8","11","23","16","14","13","14","..","5.69","0.85","6.29","13.87","2.51","0.43","1.7","-2.24","-3.4","-4.03","-4.78","-2.85","12.85","-5.12","27.93","25.03","-1.82","-4.06","-5","-7","4.07","-4.55","3.31","-7.01","-3.65","0.28","-7.46","-7.62","3.35","10.19","7.24","6.84","-6.11","-5.31","-4.28","-2.17","-2.24","-2.31"
"Caribbean Dev. Bank","","..","..","..","..","..","..","..","..","..","..","2.04","1.54","1.98","3.92","6.8","2.95","10.22","9.74","11.06","21.45","33.56","42.04","22.14","16.67","13.53","11.37","1.65","23.55","7.04","14.54","5.33","6.69","4.57","6.65","10.86","9.12","0.54","-4.13","-1.3","12.21","-3.16","-5.55","18.67","20.65","12.39","11.93","31.14","30.42","29.83","37.22","45.82","42.72","43.1","57.88","38.79"
"EC","","..","..","..","..","..","..","..","..","48.24","..","..","..","..","..","342.81","414.29","171.32","239.83","353.63","542.83","671.53","958.3","799.07","762.43","912.81","915.31","999.28","1045.95","1480.45","1398.51","1689.9","2525.34","2214.68","2234.78","2588.2","3045.17","3496.33","3430.08","3072.3","3112.48","3335.39","3798.43","4016.55","4661.93","5806.63","6467.56","6926.08","7897.25","9098.42","9776.73","9085.28","9200.12","8468.18","8748.4","9425.75"
"EDF","","..","..","..","..","..","..","..","..","51.24","116.72","157.58","247.43","184.56","183.03","191.2","259.82","452.99","479.47","187.84","682.27","913.39","610.92","660.24","617.58","565.49","502.22","706.41","850.87","1164.16","1370.08","1549.04","1841.01","2103.33","1858.6","2103.7","2118.94","1219.63","1425.28","1929.75","1920.2","1614.68","1138.23","1680.19","2281.2","3264.85","3028.66","3368.64","4212.85","4611.82","4703.26","4745.07","4725.86","3657.62","4197.81","4132.68"
"EIB","","..","..","..","..","..","..","..","..","8.13","33.19","21.7","24.37","13.99","35.56","27.6","10.02","65.09","35.8","8.31","12.76","3.77","3.22","-2.1","-3.69","-4.28","-5.49","-6.99","-10.07","-10.17","-9.61","-11.67","-2.69","-36.32","-16","-11.41","189.24","-2.88","-12.99","-10","-23.59","-4.58","2.6","-4.43","4.41","-5.01","-13.99","-32.04","44.6","26.73","-28.74","-17.19","7","8.71","37.79","14.12"
"IBRD","","..","..","..","..","..","..","..","..","8.7","7.54","7.93","53.56","77.11","28.08","52.74","48.77","74.6","196.56","244.69","44.21","109.07","60.9","932.24","292.93","395.59","176.36","438.71","213.42","575.08","465.3","528.14","252.79","673.14","305.22","277.84","463.99","94.59","316.74","159.25","115.99","71.36","368.31","460.75","471.5","896.95","473.24","471.88","472.78","347.98","321.67","596.99","775.82","871.37","879.84","807.82"
"IDA","","..","..","..","..","..","..","..","..","144.19","480.81","584.23","328.34","976.22","560.84","1299.47","1327.84","1518.56","2224.45","3233.12","2097.52","3192.51","2540.99","2928.64","3325.38","3241.31","2146.44","3758.61","4383.42","5300.33","3337.46","4238","4733.76","6502.86","5102.31","4765.55","5534.32","4116.68","4179.28","4258.13","2977.61","4094.37","3930.34","3486.93","3396.57","5770.48","4959.25","6907.08","5716.31","7508.2","6744.39","7861.57","9244.97","7417.16","8277.97","8725.54"
"IDA-MDRI","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","666.8","516.73","242.94","260.23","370.24","328.08","285.22"
"IDB","","..","..","..","..","..","..","..","..","63.8","305.6","7.63","48.1","498.35","75.26","310.18","350.74","451.45","524.85","368.87","57.76","157.13","43.17","161.26","84.21","71.1","52.51","91.13","47.45","30.1","69.95","115.13","92.06","134.65","216.76","376.55","165.96","215.72","110.63","218.77","335.58","167.18","133.74","78.65","75.42","62.84","62.27","51.16","83.08","178.81","132.75","66.56","120.36","146.99","88.96","78.19"
"IDB Special Oper. Fund","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","33.29","513.71","64.85","511.27","165.25","106.1","96.24","94.17","58.73","5.39","28.14","129.65","14.26","52.4","35.14","23.56","45.65","160.63","227.75","58.48","27.63","83.1","1.62","5.23","8.73","5.68","85.59","1.61","12.11","3.35","3.1","207.1","12.26","104","133.59","126.89"
"IFAD","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","10.08","117.51","200.97","162","67.46","10.35","345.86","203.92","165.64","101.59","183.19","238.1","129.15","106.78","126.06","154.93","165.04","62.18","52.25","78.53","57.87","112.7","70.11","59.51","53.29","91.74","107.54","134.14","208.56","108.26","171.99","325.91","158.91","313.88","335.95","241.79","262.24","357.64","286.98"
"IFC","","..","..","..","..","..","..","..","..","..","..","..","5.09","..","..","..","5","..","3.57","76.59","44.34","72.65","49.07","59.06","..","..","6.06","89.13","107.8","75.23","48.05","183.36","14.85","112.54","133.49","132.41","130.7","156.55","44.54","18.35","11.39","7.61","7.17","11.92","14.68","29.34","36.66","28.06","30.94","33.22","34.66","26.72","5.63","15.6","33.05","30.7"
"IMF","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","7","6.59","25.2","..","..","..","5","..","..","..","62.09","241.52","616.82","308.52","363.95","338.15","443.1","587.02","439.98","338.13","528.23","519.17","233.98","323.94","192.02","114.24","84.08","77.69","-374.44","76.62","124.38","854.11","439.77","26.01","151.78","552.76","144.49"
"MIGA","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","100.33","12.64","..","..","4.18","..","..","10.85","124.01","1.7","7.66","13.9","36.25","21.96","24.81","7.93","9.2","8.5","1.32","..","0.56","..","..","..","..","..",".."
"Other EU institutions","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","5.84","46.24","32.89","69.22","116.14","85.16","39.8"
"Other Multilateral","","..","..","..","..","..","..","..","..","41.34","38.73","28.04","37.35","169.23","221.43","127.96","147.81","182.53","214.9","318.07","513.77","406.82","252.19","292.44","308.62","316.97","348.43","414.03","442.58","610.24","536.62","582.32","944.43","848.46","1045.71","1261.99","1162.11","1134.63","943.69","878.84","1473.23","1496.1","1398.72","1414.46","2569.48","2540.89","2783.54","3295.85","4811.18","4643.42","5116.78","6240.76","6186.1","7807.03","8344.09","9163.74"
"Other Regional Banks","","..","..","..","..","..","..","..","..","..","..","..","1.01","..","..","5.11","..","..","..","..","..","..","..","..","..","-0.05","..","..","..","..","..","..","..","..","29.41","26.14","117.77","290.91","152.35","194.5","191.78","96.94","75.72","186.35","163.36","148.67","114.37","88.88","70.96","149.19","136.6","290.29","278.59","276.38","186.55","115.56"
"Other UN","","..","..","..","..","..","..","..","..","177.69","9.93","16.55","37.68","178.1","152.36","198.11","364.14","238.02","264.26","343.6","284.18","348.6","372.44","517.35","479.07","485.82","514.4","633.69","750.99","823.63","780.08","1063.34","1320.92","1370.94","1157.76","1162.59","1204.01","1483.05","1386.27","1529.97","1660.32","2205.08","2014.51","1813.18","1854.69","2115.93","2485.04","2422.63","2636.96","2778.78","3012.77","3166.73","3212.69","3484.11","3684.34","3618.13"
"Other World Bank (AMCs)","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","70.26","8.86","86.58","251.02","199.45","153.27","70.49"
"UNDP","","..","..","..","..","..","..","..","..","59.08","176.51","217.84","233.5","285.79","300.86","330.77","405.63","469.16","453.65","570.82","589.48","668.85","701.19","668.25","651.55","617.76","633.65","753.7","869.01","932.36","915.55","1087.62","1040","1073.05","916.11","961.05","910.91","909.34","782.59","760.1","720.37","675.93","744.62","823.91","907.17","1019.87","1268.27","1026.43","1213.49","1150.78","992.77","991.09","1005.97","908.88","906.96","789.85"
"UNFPA","","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","53.24","60.34","69.98","97.57","171.13","155.48","142.42","141.32","135.58","130.62","170.66","166.96","184.99","201.38","225.26","244.55","250.7","240.7","283.59","308.14","315.06","245.02","313.3","246.72","280.14","317.57","251.37","287.23","358.33","367.17","362.12","430.06","416.68","471.92","477.21","466.68","487.3","489.03","504.93"
"UNHCR","","..","..","..","..","..","..","..","..","..","4.25","4.56","12.75","11.89","0.17","8.98","20.92","24.91","16.65","40.51","134.42","223.45","271.78","201.15","225.99","235.65","225.59","240.12","268.69","296.53","335.71","441.33","486.51","662.62","547.91","673.78","691.63","623.42","429.77","553.78","338.23","516.12","572.51","655.94","555.87","330.08","390.03","310.11","409.6","382.39","402.84","398.1","454.32","394.75","410.65","446.73"
"UNICEF","","..","..","..","..","..","..","..","..","9.85","27.63","28.4","39.88","58.61","63.16","59.15","87.55","81.6","92.2","115.24","137.55","168.32","165.82","159.42","157.25","173.63","187.83","225.91","274.42","361.25","323.54","443.74","372.58","458.88","371.98","384.28","357.81","374.9","366.86","372.43","352.19","417.6","461.52","514.04","536.94","666.37","722.89","666.63","586.02","574.28","603.81","598.9","693.44","625.34","624.67","700.8"
"UNRWA","","..","..","..","..","..","..","..","..","8.76","44.02","46.93","53.83","54.32","45.42","80.84","70.77","92.17","94.93","109.7","107.43","126.24","145.43","132.17","129.93","132.38","134.15","138.56","146.71","148.75","209.79","194.79","239.07","250.46","207.65","230.16","213.32","192.7","161.36","180.03","108.14","261.89","290.66","316.24","357.42","249.85","249.67","266.88","282.79","283.86","322.86","349.49","336.87","358.02","348.52","238.33"
"WFP","","..","..","..","..","..","..","..","..","13.35","47.26","58.31","55.35","55.63","101.59","177.11","312.75","247.7","326.71","351.16","390.25","524.39","493.15","492.59","485.97","561.11","564.61","576.56","588.21","745.38","891.13","840.27","894.86","1028.88","931.6","955.42","1006.9","657.05","666.73","620.67","348.05","992.22","1009.13","445.27","397.15","547.11","533.51","381.22","240.23","315.67","286.6","332.53","381.28","360.63","381.14","421.76"
